legenda;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados
queda_frente;-0.958;2.806;8.384;8.893;-0.871;1.556;8.255;8.446;-0.948;-1.226;10.209;10.326;-4.262;-4.156;11.229;12.709;-7.23;-7.58;6.014;12.079;-8.452;-6.938;2.758;11.277;-7.163;-4.616;0.139;8.523;-5.329;-7.46;0.01;9.168;-4.223;-7.815;-0.441;8.894;-3.85;-6.847;0.594;7.878;-1.547;-10.003;-0.034;10.122;0.857;-9.256;-0.747;9.326;0.005;-9.668;-0.153;9.669;0.876;-9.476;-0.417;9.526;0.45;-9.414;-0.383;9.433;0.733;-9.376;-0.766;9.435;0.699;-9.294;-0.618;9.341;0.637;-9.323;-0.46;9.356;0.632;-9.385;-0.508;9.42;0.56;-9.395;-0.627;9.432;0.661;-9.342;-0.508;9.379;0.761;-9.294;-0.455;9.337;0.627;-9.452;-0.522;9.487;0.757;-9.357;-0.45;9.398;0.886;-9.328;-0.752;9.4;0.895;-9.261;-0.661;9.327;0.977;-9.05;-1.044;9.162;1.446;-8.911;-1.413;9.138;2.03;-8.428;-1.973;8.89;2.456;-7.25;-2.753;8.135;-0.345;-2.629;3.807;4.639;21.28;-27.892;-46.471;58.227;-0.747;1.188;-1.724;2.223;5.2;3.505;-18.282;19.328;3.673;1.226;-7.192;8.168;4.238;0.79;-7.57;8.712;4.822;1.063;-8.945;10.217;5.138;1.025;-8.576;10.05;5.004;1.13;-8.595;10.01;5.205;1.092;-8.408;9.949;5.401;1.111;-8.37;10.023;5.176;1.044;-8.169;9.727;5.195;0.924;-8.825;10.282;6.029;0.661;-8.394;10.356;6.68;0.283;-7.092;9.746;6.527;0.445;-7.484;9.94;6.823;0.603;-7.029;9.815;6.598;0.982;-7.092;9.736;7.211;-0.024;-6.627;9.794
queda_frente;-1.331;3.51;9.175;9.913;-1.058;3.606;8.437;9.236;-1.652;2.715;8.863;9.416;-0.915;0.747;7.321;7.416;-1.858;-7.135;7.365;10.421;-9.299;-9.419;4.774;14.07;-9.208;-5.885;2.983;11.328;-5.339;-7.274;-1.384;9.128;-7.015;-8.112;-1.125;10.783;-7.168;-12.565;-0.919;14.495;-4.707;-8.729;-0.541;9.932;-3.06;-5.995;-0.484;6.748;-0.713;-18.756;-0.953;18.794;0.182;-10.036;-0.148;10.039;-0.397;-9.505;-0.517;9.527;-0.685;-9.404;-0.546;9.445;-0.584;-9.481;-0.584;9.517;-0.455;-9.4;-0.728;9.439;-0.369;-9.476;-0.512;9.497;-0.292;-9.505;-0.594;9.528;-0.584;-9.424;-0.546;9.457;-0.388;-9.4;-0.613;9.428;-0.306;-9.452;-0.613;9.477;-0.158;-9.328;-0.728;9.357;0.35;-9.242;-1.039;9.306;0.929;-8.82;-1.647;9.021;2.155;-8.49;-2.188;9.028;2.409;-6.713;-2.653;7.61;-2.289;-1.168;-0.56;2.63;12.129;12.857;-14.643;22.953;4.42;0.953;-5.669;7.252;5.167;1.322;-9.112;10.558;4.97;1.216;-10.161;11.377;4.717;0.843;-8.097;9.409;4.966;1.034;-8.552;9.943;5.133;0.694;-8.183;9.685;5.234;0.809;-8.356;9.893;5.248;0.886;-8.418;9.959;5.033;0.785;-8.03;9.509;4.851;0.575;-8.499;9.803;4.961;0.642;-8.677;10.015;5.215;0.555;-8.452;9.946;6.57;0.067;-7.642;10.078;7.312;-0.101;-4.65;8.666;8.255;-0.273;-4.209;9.27;8.045;1.264;-2.993;8.676;9.237;-0.158;-2.653;9.612;9.634;-1.006;-1.958;9.883;8.863;-3.414;-1.681;9.646
queda_frente;-1.518;3.366;9.16;9.877;-1.307;3.122;7.906;8.6;-1.618;2.978;6.709;7.516;-0.584;-1.077;5.813;5.941;0.144;-6.531;7.599;10.021;-9.17;-8.906;5.674;13.986;-9.395;-5.741;1.489;11.111;-5.186;-5.808;-1.149;7.871;-6.541;-9.395;-0.369;11.454;-5.693;-8.954;0.153;10.612;-6.12;-7.025;-0.867;9.357;-3.788;-10.597;-0.101;11.254;-1.499;-11.578;-0.895;11.709;-0.244;-9.088;-1.599;9.231;-0.263;-9.38;-0.484;9.397;-0.024;-9.352;-0.613;9.372;0.115;-9.476;-0.426;9.487;0.11;-9.424;-0.373;9.432;0.067;-9.385;-0.412;9.395;0.134;-9.395;-0.445;9.406;0.105;-9.462;-0.292;9.467;0.086;-9.419;-0.464;9.431;-0.077;-9.433;-0.326;9.439;0.23;-9.505;-0.455;9.519;0.096;-9.462;-0.421;9.472;0.196;-9.337;-0.484;9.352;0.484;-9.299;-0.503;9.325;0.666;-9.242;-0.929;9.312;0.962;-9.021;-1.221;9.154;1.542;-8.528;-2.121;8.922;2.351;-7.59;-2.011;8.196;-1.858;-2.413;-0.158;3.05;0.718;9.031;8.863;12.674;-0.426;2.088;-2.701;3.44;6.009;0.378;-18.22;19.189;4.214;-0.45;-7.513;8.626;4.147;1.077;-8.93;9.905;3.965;0.8;-8.801;9.686;4.017;0.785;-8.705;9.62;4.137;0.737;-9.017;9.948;4.128;0.761;-9.021;9.95;4.123;0.781;-9.031;9.958;4.156;0.747;-9.06;9.996;4.152;0.804;-9.108;10.041;4.152;0.709;-8.978;9.917;4.233;0.915;-8.945;9.938;4.266;0.838;-9.031;10.023;5.114;0.728;-9.036;10.408;4.975;0.656;-8.179;9.595
queda_frente;-0.077;2.433;9.424;9.733;-1.063;1.389;9.045;9.213;-1.499;-3.141;5.569;6.567;-5.722;-6.819;7.321;11.526;-8.016;-7.982;4.334;12.114;-5.444;-5.473;2.753;8.196;-6.34;-5.42;0.287;8.346;-9.218;-8.045;-2.112;12.415;-5.741;-6.972;0.378;9.04;-4.764;-8.145;0.551;9.452;-4.899;-7.46;1.02;8.983;-2.897;-9.471;0.575;9.921;-0.867;-9.256;0.761;9.328;-0.029;-9.596;0.086;9.596;-0.737;-9.658;0.158;9.688;-0.235;-9.467;0.12;9.47;-0.421;-9.548;-0.081;9.558;0.101;-9.668;0.144;9.669;-0.019;-9.615;0.019;9.615;-0.105;-9.606;0.034;9.606;-0.124;-9.562;0.072;9.564;-0.105;-9.558;0.014;9.558;-0.024;-9.62;0.057;9.62;0.086;-9.495;-0.067;9.496;0.268;-9.505;-0.235;9.512;0.642;-9.299;-0.512;9.335;1.379;-8.969;-1.36;9.175;2.294;-8.571;-2.222;9.147;1.312;-5.751;-1.03;5.988;-2.849;0.584;0.742;3.002;7.834;2.61;-13.202;15.571;1.494;0.096;-5.392;5.596;3.587;0.493;-7.93;8.717;4.132;0.536;-9.318;10.208;3.874;0.024;-8.792;9.607;4.099;-0.019;-8.887;9.787;4.085;-0.048;-9.041;9.92;4.161;-0.014;-9.122;10.026;4.434;-0.014;-8.782;9.838;4.42;-0.01;-8.873;9.913;4.439;0.153;-8.892;9.94;4.386;0.072;-8.94;9.958;4.367;0.134;-9.017;10.019;4.324;0.086;-8.916;9.91;4.281;0.129;-9.079;10.038;4.228;0.148;-9.117;10.051;4.214;0.182;-8.849;9.803;5.033;0.081;-9.467;10.722;7.551;0.474;-7.135;10.4
queda_frente;-1.044;2.155;9.38;9.681;-0.91;2.121;9.352;9.632;-0.23;0.828;10.199;10.235;-1.25;0.848;7.015;7.176;-0.814;-2.093;7.681;8.002;-6.038;-6.891;8.504;12.5;-8.839;-8.485;5.732;13.527;-6.699;-4.219;2.456;8.289;-7.015;-7.59;1.01;10.384;-6.991;-7.178;0.124;10.021;-4.678;-6.589;0.311;8.087;-4.583;-7.173;-1.044;8.576;-3.481;-6.809;0.718;7.681;-0.757;-9.73;0.67;9.782;-0.685;-9.261;1.781;9.455;-0.043;-9.136;1.006;9.192;-0.019;-10.961;1.36;11.045;-0.144;-9.687;0.23;9.691;-0.201;-9.85;0.263;9.855;0.139;-9.558;-0.168;9.56;0.249;-9.615;-0.196;9.62;0.34;-9.357;-0.474;9.375;0.814;-9.333;-1.039;9.425;1.293;-8.873;-1.949;9.176;1.188;-8.543;-0.953;8.677;-0.393;-2.84;-0.254;2.878;-16.276;36.459;-15.141;42.701;-1.293;-1.638;-3.606;4.166;3.524;0.067;-8.226;8.95;3.567;-0.124;-8.586;9.298;4.152;0.201;-10.046;10.872;3.697;-0.283;-9.275;9.989;3.759;-0.22;-9.069;9.82;3.778;-0.297;-9.199;9.949;3.893;-0.335;-9.184;9.981;3.874;-0.551;-9.29;10.08;3.874;-0.373;-9.117;9.913;3.917;-0.493;-9.208;10.019;4.53;-0.962;-9.495;10.564;5.301;-0.953;-7.614;9.326;5.253;-1.341;-8.413;10.009;5.301;-1.264;-8.155;9.808;6.431;-1.283;-8.6;10.815;5.942;-4.381;-6.397;9.769;7.57;-2.892;-4.381;9.213;10.008;-7.422;-5.349;13.559;-2.322;-7.221;1.566;7.745;-3.381;-8.686;2.093;9.553;0.862;-6.057;6.914;9.233
queda_frente;-0.302;1.657;9.634;9.78;0.541;1.178;7.456;7.567;-2.49;-1.393;10.731;11.104;-2.131;-4.195;10.156;11.193;-7.647;-7.063;4.673;11.411;-6.622;-3.797;1.638;7.807;-5.646;-6.163;-0.9;8.406;-4.683;-7.824;-0.967;9.17;-4.238;-8.643;-2.059;9.844;-1.259;-9.055;0.134;9.143;-1.834;-9.208;0.01;9.389;1.216;-9.553;-0.503;9.643;0.56;-9.486;-0.043;9.502;0.508;-9.615;0.034;9.629;1.097;-9.558;0.029;9.62;0.833;-9.481;-0.168;9.519;0.795;-9.538;-0.124;9.572;0.79;-9.625;-0.134;9.658;0.766;-9.562;-0.086;9.593;1.02;-9.471;-0.187;9.528;1.039;-9.452;-0.225;9.512;1.302;-9.27;-0.637;9.383;1.968;-8.993;-0.781;9.238;2.629;-8.112;-1.547;8.666;0.589;-5.143;0.613;5.213;-3.218;4.664;-1.288;5.811;1.518;0.958;-5.397;5.687;4.472;-0.306;-0.555;4.517;6.115;-0.34;-7.274;9.508;4.999;0.441;-9.261;10.533;4.554;0.33;-8.404;9.564;4.879;0.273;-8.418;9.734;4.87;0.369;-8.691;9.969;4.975;0.455;-8.854;10.166;5.344;0.364;-8.289;9.869;5.612;0.283;-8.006;9.781;5.444;0.215;-8.169;9.819;5.511;0.211;-8.078;9.781;5.186;0.201;-8.696;10.127;5.981;0.345;-8.14;10.107;7.302;0.048;-6.139;9.54;7.207;1.671;-5.555;9.251;8.499;-2.059;-2.859;9.201;9.088;-3.745;0.163;9.831;8.423;-6.723;-1.211;10.845;-0.144;-5.756;5.665;8.077;-4.492;-8.384;6.182;11.344;-0.244;-5.665;4.152;7.027;0.915;-5.622;18.694;19.542
queda_frente;-1.322;3.041;8.495;9.119;-0.56;0.91;8.619;8.685;-1.657;-1.681;6.053;6.496;-5.76;-7.077;9.28;13.015;-8.088;-7.274;7.23;13.061;-4.472;-3.74;4.08;7.116;-4.578;-9.701;-4.357;11.578;-4.046;-8.629;-0.101;9.531;-5.411;-9.38;-0.982;10.874;-2.595;-6.517;-0.01;7.015;-1.925;-13.187;-0.105;13.327;0.373;-9.586;0.177;9.595;0.244;-9.61;-0.096;9.614;0.172;-9.61;-0.081;9.612;0.306;-9.716;-0.206;9.723;0.244;-9.476;-0.268;9.483;0.369;-9.61;-0.163;9.619;0.206;-9.61;-0.187;9.614;0.426;-9.481;-0.35;9.497;0.699;-9.414;-0.68;9.464;1.532;-9.122;-0.986;9.302;2.145;-8.758;-1.743;9.184;0.522;-6.053;-1.709;6.311;-5.655;-0.153;3.079;6.441;8.246;5.856;-11.368;15.215;3.965;-3.505;-1.283;5.445;6.785;0.038;-11.674;13.503;4.276;-0.12;-8.394;9.421;4.262;0.057;-8.432;9.448;4.573;0.105;-8.844;9.957;4.597;0.101;-9.012;10.117;4.549;0.067;-8.916;10.01;4.664;0.062;-8.978;10.118;4.583;-0.062;-8.782;9.906;4.544;-0.081;-8.514;9.651;4.573;-0.158;-8.633;9.771;4.831;-0.57;-9.112;10.33;6.153;-0.019;-7.623;9.797;8.217;-0.737;-7.503;11.152;8.696;-1.173;-2.94;9.254;11.133;0.685;-1.705;11.284;9.821;-1.188;-1.106;9.954;10.056;-3.117;0.268;10.531;8.064;-5.78;-2.413;10.21;4.702;-10.999;0.024;11.962;-0.043;-10.52;1.336;10.605;-3.361;-10.774;0.953;11.326;2.251;-4.693;7.537;9.159;0.105;0.024;9.246;9.247
queda_frente;-1.01;2.72;9.151;9.6;-0.235;2.021;8.408;8.651;-0.819;0.484;8.768;8.819;-5.023;-5.124;7.958;10.715;-7.422;-8.892;6.067;13.075;-8.078;-7.863;2.389;11.523;-4.913;-5.047;0.91;7.102;-6.096;-14.308;0.283;15.555;-4.894;-8.887;-0.283;10.149;-3.361;-6.914;0.124;7.689;-3.965;-9.639;-0.35;10.428;-0.656;-8.279;-0.206;8.308;-0.895;-9.553;0.005;9.595;-0.852;-9.562;0.177;9.602;-0.666;-9.529;-0.124;9.553;-0.895;-9.586;0.029;9.628;-0.814;-9.481;-0.062;9.516;-0.843;-9.61;-0.01;9.647;-0.862;-9.634;0.115;9.673;-0.728;-9.558;0.053;9.585;-0.642;-9.562;-0.172;9.585;-0.627;-9.467;-0.192;9.489;-0.56;-9.534;-0.335;9.556;0.254;-9.246;-0.881;9.292;1.279;-8.95;-1.537;9.17;1.14;-7.982;-2.739;8.516;-2.346;-1.542;2.375;3.677;29.961;9.673;-49.292;58.489;2.265;1.456;-3.189;4.174;6.551;-0.646;-12.11;13.783;4.434;-0.373;-8.475;9.573;4.147;-0.038;-8.897;9.816;4.147;-0.077;-8.859;9.781;4.434;-0.12;-9.208;10.221;4.353;-0.148;-9.103;10.091;4.31;-0.096;-8.969;9.951;4.305;-0.062;-9.021;9.996;4.3;-0.077;-9.012;9.985;4.305;-0.139;-8.978;9.958;4.286;-0.124;-9.031;9.997;4.31;-0.187;-8.983;9.965;4.367;-0.168;-8.997;10.003;4.405;-0.115;-8.959;9.984;4.338;-0.182;-8.993;9.986;4.439;-0.249;-9.122;10.148;4.855;-0.852;-8.576;9.892;6.551;-1.695;-8.768;11.075;7.005;-1.077;-6.752;9.789;7.604;-0.225;-2.667;8.061
queda_frente;-0.905;1.791;8.169;8.412;-2.227;1.963;7.254;7.838;-0.536;-2.136;7.379;7.7;-6.091;-8.72;6.962;12.712;-9.883;-9.634;4.468;14.507;-7.69;-6.009;1.633;9.895;-6.996;-7.053;-0.239;9.937;-6.009;-8.638;-0.091;10.523;-4.051;-8.815;-0.56;9.718;-3.108;-5.095;-0.436;5.984;-0.148;-10.439;-0.397;10.447;0.259;-10.185;-0.091;10.189;-0.153;-9.586;-0.129;9.588;-0.393;-9.596;-0.124;9.605;0.014;-9.567;-0.273;9.571;-0.211;-9.615;-0.292;9.622;-0.182;-9.586;-0.153;9.589;-0.134;-9.606;-0.225;9.609;-0.101;-9.562;-0.321;9.568;-0.053;-9.548;-0.369;9.555;0.163;-9.548;-0.287;9.554;0.359;-9.438;-0.632;9.466;0.579;-9.414;-0.886;9.473;1.106;-8.978;-1.628;9.191;1.82;-7.776;-2.442;8.351;-1.547;-4.295;0.747;4.626;-24.727;93.407;-55.627;111.493;1.226;-0.206;-6.732;6.846;5.239;-2.576;-13.858;15.037;4.089;-0.321;-6.776;7.92;4.597;0.235;-9.165;10.256;4.444;0.053;-8.945;9.988;4.41;-0.101;-8.758;9.806;4.477;-0.11;-8.969;10.025;4.688;-0.263;-9.251;10.374;4.865;0.359;-7.321;8.798;6.483;-0.364;-7.264;9.743;7.068;-0.637;-6.397;9.554;7.757;-0.809;-6.981;10.468;8.107;-0.551;-6.187;10.213;7.796;-0.895;-5.564;9.619;7.312;-0.187;-6.426;9.736;7.25;1.307;-16.98;18.509;6.618;-1.398;-5.387;8.647;7.714;-3.017;-5.195;9.778;5.454;-8.811;-4.075;11.135;0.321;-9.826;3.381;10.396;-6.23;-8.978;1.968;11.104;2.653;-6.79;4.305;8.466
queda_frente;-1.178;3.036;8.308;8.923;-0.69;-5.195;12.455;13.512;-0.244;-6.23;7.317;9.613;-5.895;-10.678;6.929;14.028;-7.776;-6.622;1.47;10.319;-6.302;-6.263;0.551;8.902;-6.278;-10.755;-0.364;12.458;-6.823;-4.999;-0.187;8.461;-4.597;-10.367;0.077;11.341;-4.836;-8.045;0.034;9.386;-4.195;-6.503;0.369;7.747;-0.632;-10.506;0.206;10.527;0.508;-9.845;-0.263;9.862;-0.259;-9.922;0.115;9.926;0.201;-9.644;-0.172;9.647;-0.062;-9.586;-0.192;9.588;0.081;-9.586;-0.244;9.59;0.072;-9.615;-0.144;9.616;0.273;-9.577;-0.182;9.582;0.211;-9.495;-0.302;9.503;0.292;-9.481;-0.397;9.494;0.895;-9.366;-0.728;9.437;0.723;-9.457;-0.876;9.525;1.518;-9.218;-1.935;9.54;1.848;-9.074;-2.284;9.538;1.508;-8.519;-1.69;8.815;-0.876;-2.145;1.518;2.77;-3.385;27.691;-8.447;29.148;-1.451;1.657;-3.591;4.213;6.579;-1.805;-12.067;13.862;3.601;0.292;-9.582;10.24;3.749;0.077;-9.313;10.04;3.802;0.306;-9.323;10.073;3.754;0.225;-9.428;10.151;3.759;0.259;-9.294;10.029;3.859;0.206;-9.385;10.15;4.037;0.345;-9.184;10.038;4.161;0.306;-9.189;10.092;4.262;0.019;-9.141;10.086;4.276;0.038;-9.05;10.009;4.559;-0.441;-8.495;9.651;4.664;-0.417;-8.926;10.079;5.138;-0.239;-8.748;10.148;6.891;-1.058;-5.598;8.941;6.594;-1.235;-5.804;8.87;7.408;-0.541;-6.67;9.983;7.183;-2.121;-6.268;9.766;5.277;-2.03;-5.516;7.899;7.345;-3.62;-4.391;9.292
queda_frente;-0.589;3.141;8.456;9.04;-1.542;0.436;6.833;7.018;-1.973;-5.77;9.328;11.144;-8.15;-9.462;6.68;14.162;-8.839;-8.633;1.772;12.482;-6.483;-5.583;0.172;8.558;-5.349;-7.321;-0.488;9.08;-6.019;-8.14;0.081;10.124;-3.175;-7.14;-0.599;7.836;-3.328;-7.187;-0.201;7.923;-2.26;-8.533;-0.364;8.835;-0.062;-11.171;-0.412;11.179;1.748;-10.324;-0.311;10.475;0.862;-9.586;-0.254;9.628;0.871;-9.404;-0.479;9.457;0.464;-9.562;-0.359;9.58;0.828;-9.505;-0.345;9.547;0.603;-9.443;-0.35;9.468;0.857;-9.515;-0.421;9.562;0.915;-9.424;-0.599;9.487;1.082;-9.333;-0.843;9.433;1.441;-9.208;-1.264;9.406;1.8;-9.012;-1.666;9.34;-0.067;-6.752;-2.361;7.153;-0.924;-5.42;-0.153;5.501;2.471;0.139;-5.301;5.85;4.472;2.035;-9.218;10.446;2.538;-1.111;-12.081;12.395;4.175;0.455;-9.898;10.752;3.85;0.397;-9.515;10.272;3.649;0.057;-9.203;9.9;3.74;0.072;-9.28;10.005;3.831;0.072;-9.457;10.204;3.778;-0.014;-9.189;9.935;4.094;-0.201;-9.448;10.298;4.334;-0.024;-8.94;9.935;4.233;0.182;-8.25;9.275;5.181;-0.666;-8.724;10.169;6.747;-0.417;-8.016;10.486;6.943;-0.613;-6.603;9.601;6.728;0.661;-7.034;9.756;7.791;-2.37;-6.134;10.195;7.796;-4.97;-5.181;10.598;6.981;-9.869;-4.085;12.76;-1.164;-7.93;-1.887;8.234;-0.977;-8.27;0.45;8.339;-2.844;5.023;3.486;6.743;-0.378;0.699;9.538;9.572;0.316;0.618;9.548;9.573
queda_frente;-1.149;2.394;9.677;10.035;-1.025;2.48;8.854;9.252;-1.173;1.58;9.385;9.589;0;1.662;8.523;8.684;0.618;0.441;4.362;4.428;-4.252;-4.899;9.84;11.786;-7.355;-8.241;8.447;13.905;-8.547;-7.499;2.562;11.655;-3.807;-4.774;-0.527;6.129;-6.919;-8.988;0.287;11.346;-5.358;-6.407;-0.843;8.395;-4.597;-8.638;0.397;9.793;-1.911;-7.776;0.297;8.013;-1.437;-10.003;-0.163;10.107;0.019;-9.462;-0.077;9.462;0.33;-9.634;0.11;9.641;0.268;-9.567;0.057;9.571;0.158;-9.634;-0.019;9.636;0.268;-9.577;-0.062;9.581;0.287;-9.558;-0.115;9.563;0.292;-9.596;0.144;9.601;0.436;-9.663;0.067;9.673;0.239;-9.462;-0.211;9.467;0.498;-9.448;-0.187;9.462;0.958;-9.366;-0.804;9.449;1.518;-9.246;-1.202;9.447;2.677;-9.548;-2.035;10.123;-2.251;-8.365;-0.934;8.713;-0.733;-2.887;0.728;3.067;56.187;40.874;8.983;70.06;-1.183;-0.742;-5.023;5.214;6.483;-0.053;-11.483;13.187;4.027;0.23;-9.112;9.965;4.319;0.417;-8.969;9.963;4.367;0.493;-9.007;10.022;4.348;0.469;-9.074;10.073;4.266;0.426;-8.964;9.937;4.353;0.46;-9.05;10.053;4.357;0.436;-8.997;10.007;4.549;0.067;-9.17;10.236;5.516;0.072;-8.006;9.723;5.588;0.306;-8.001;9.764;6.249;-0.158;-8.226;10.332;6.934;-0.881;-6.732;9.705;7.642;0.177;-6.345;9.934;7.216;-1.058;-6.378;9.689;7.398;-0.857;-6.847;10.117;8.327;-1.58;-4.731;9.707;8.078;-2.188;-2.14;8.639
queda_frente;-0.077;2.433;9.424;9.733;-1.063;1.389;9.045;9.213;-1.499;-3.141;5.569;6.567;-5.722;-6.819;7.321;11.526;-8.016;-7.982;4.334;12.114;-5.444;-5.473;2.753;8.196;-6.34;-5.42;0.287;8.346;-9.218;-8.045;-2.112;12.415;-5.741;-6.972;0.378;9.04;-4.764;-8.145;0.551;9.452;-4.899;-7.46;1.02;8.983;-2.897;-9.471;0.575;9.921;-0.867;-9.256;0.761;9.328;-0.029;-9.596;0.086;9.596;-0.737;-9.658;0.158;9.688;-0.235;-9.467;0.12;9.47;-0.421;-9.548;-0.081;9.558;0.101;-9.668;0.144;9.669;-0.019;-9.615;0.019;9.615;-0.105;-9.606;0.034;9.606;-0.124;-9.562;0.072;9.564;-0.105;-9.558;0.014;9.558;-0.024;-9.62;0.057;9.62;0.086;-9.495;-0.067;9.496;0.268;-9.505;-0.235;9.512;0.642;-9.299;-0.512;9.335;1.379;-8.969;-1.36;9.175;2.294;-8.571;-2.222;9.147;1.312;-5.751;-1.03;5.988;-2.849;0.584;0.742;3.002;7.834;2.61;-13.202;15.571;1.494;0.096;-5.392;5.596;3.587;0.493;-7.93;8.717;4.132;0.536;-9.318;10.208;3.874;0.024;-8.792;9.607;4.099;-0.019;-8.887;9.787;4.085;-0.048;-9.041;9.92;4.161;-0.014;-9.122;10.026;4.434;-0.014;-8.782;9.838;4.42;-0.01;-8.873;9.913;4.439;0.153;-8.892;9.94;4.386;0.072;-8.94;9.958;4.367;0.134;-9.017;10.019;4.324;0.086;-8.916;9.91;4.281;0.129;-9.079;10.038;4.228;0.148;-9.117;10.051;4.214;0.182;-8.849;9.803;5.033;0.081;-9.467;10.722;7.551;0.474;-7.135;10.4
queda_lado;-4.003;-8.844;0.513;9.721;-3.767;-8.958;0.52;9.732;-3.865;-8.831;0.533;9.654;-3.355;-8.904;0.486;9.528;-3.02;-9.331;0.571;9.824;-2.509;-9.654;0.626;9.994;-2.206;-9.526;0.672;9.801;-1.837;-9.056;0.547;9.257;-1.823;-9.939;0.605;10.123;-1.689;-9.826;0.523;9.984;-1.066;-9.401;0.415;9.47;-1.373;-9.666;0.311;9.768;-1.236;-9.684;0.216;9.765;-1.179;-9.701;0.284;9.777;-1.3;-9.627;0.185;9.716;-1.392;-9.304;0.556;9.424;-1.051;-9.557;0.499;9.628;-1.691;-9.456;0.298;9.611;-1.825;-9.222;-0.159;9.402;-2.43;-8.814;0.074;9.143;-2.414;-8.012;0.447;8.38;-0.981;-1.002;-1.804;2.285;-10.604;3.99;-16.202;19.77;0.034;6.192;-7.012;9.355;-2.293;2.387;-9.081;9.665;-5.746;2.382;-10.662;12.344;-3.498;1.461;-8.888;9.663;-4.142;2.011;-8.753;9.89;-4.527;2.103;-8.481;9.841;-5.049;2.029;-7.694;9.424;-5.414;2.221;-7.422;9.451;-5.298;2.423;-7.477;9.479;-5.394;2.45;-7.69;9.707;-5.621;2.475;-7.525;9.713;-6.092;2.711;-6.766;9.5;-6.186;2.731;-6.896;9.658;-6.38;2.864;-6.524;9.564;-6.477;3.044;-6.914;9.951;-6.724;2.9;-6.41;9.732;-7.085;2.941;-5.529;9.456;-7.18;2.971;-5.759;9.672;-7.307;2.929;-5.534;9.623;-7.355;3.009;-5.666;9.76;-7.272;2.995;-5.68;9.701;-7.198;3.04;-5.7;9.672;-7.169;2.946;-5.826;9.696;-7.298;2.521;-5.761;9.634;-7.057;2.938;-5.632;9.495;-8.034;2.11;-6.037;10.269
queda_lado;-3.602;-9.065;0.432;9.764;-3.556;-9.095;0.475;9.777;-3.583;-9.086;0.41;9.776;-3.015;-9.247;0.447;9.736;-2.26;-9.306;0.353;9.583;-1.252;-8.675;-0.004;8.765;-0.465;-9.731;0.401;9.75;-0.602;-9.766;0.462;9.795;-0.326;-9.654;0.354;9.666;-0.651;-9.662;-0.022;9.684;0.063;-9.817;0.225;9.82;-0.022;-9.641;0.095;9.641;-0.401;-9.802;0.058;9.81;-0.26;-9.443;-0.758;9.477;-0.672;-9.141;-1.177;9.241;-1.246;-7.103;-0.549;7.232;-2.475;-5.073;-0.105;5.646;-2.672;-0.64;-3.209;4.225;-16.187;-3.021;-17.989;24.387;-5.807;5.115;-1.583;7.899;-7.835;4.498;-3.19;9.581;-9.262;1.986;-0.865;9.512;-6.614;1.556;-8.011;10.504;-7.734;1.606;-3.654;8.703;-8.465;1.836;-4.136;9.599;-8.53;1.861;-4.355;9.757;-8.498;1.962;-4.272;9.712;-8.632;1.885;-3.973;9.688;-8.727;1.792;-3.793;9.683;-8.737;1.843;-3.839;9.72;-8.739;1.832;-3.8;9.704;-8.724;1.838;-3.769;9.679;-8.797;1.812;-3.773;9.742;-8.779;1.798;-3.686;9.69;-8.828;1.829;-3.665;9.732;-8.803;1.842;-3.669;9.713;-8.735;1.951;-3.739;9.7;-9.021;1.641;-3.592;9.848;-8.919;1.194;-3.451;9.638;-8.809;1.33;-3.798;9.685;-8.436;1.8;-3.44;9.287;-9.261;1.6;-3.037;9.877;-9.249;1.18;-2.833;9.745;-9.212;1.187;-3.041;9.773;-9.173;1.206;-2.955;9.712;-9.177;1.203;-3.015;9.734;-9.197;1.191;-3.022;9.754;-9.166;1.177;-3.009;9.719;-9.179;1.189;-2.997;9.729
